-7.28663380,112.79594970,-0.96783990,-0.01347024,0.05309745,-0.24553032
-7.28663100,112.79594880,-0.96884271,-0.01350497,0.05422595,-0.24129022
-7.28662830,112.79594790,-0.97032526,-0.01322616,0.05456619,-0.23519460
-7.28662570,112.79594730,-0.97177362,-0.01252395,0.05302136,-0.22953847
-7.28662330,112.79594670,-0.97299657,-0.01225691,0.05317518,-0.22427625
-7.28662100,112.79594600,-0.97397258,-0.01243582,0.05518209,-0.21949420
-7.28661880,112.79594520,-0.97550286,-0.01203345,0.05521355,-0.21260485
-7.28661650,112.79594450,-0.97704228,-0.01135010,0.05388337,-0.20580606
-7.28661400,112.79594390,-0.97819780,-0.01120868,0.05482300,-0.19999465
-7.28661140,112.79594350,-0.97904581,-0.01129786,0.05664316,-0.19527728
-7.28660880,112.79594310,-0.98010100,-0.01089664,0.05618926,-0.19006857
-7.28660610,112.79594290,-0.98098185,-0.01049801,0.05545302,-0.18571312
-7.28660340,112.79594260,-0.98109474,-0.01103006,0.05879668,-0.18405000
-7.28660060,112.79594240,-0.98042972,-0.01138099,0.05957652,-0.18729300
-7.28659790,112.79594190,-0.97728512,-0.01086131,0.05171951,-0.20523381
-7.28659540,112.79594130,-0.96978773,-0.01062002,0.04292956,-0.23990839
-7.28659310,112.79594040,-0.95927822,-0.01297556,0.04467671,-0.27860531
-7.28659090,112.79593940,-0.94667349,-0.01660131,0.04942966,-0.31794718
-7.28658880,112.79593800,-0.93238228,-0.01791639,0.04666162,-0.35800138
-7.28658670,112.79593640,-0.91748190,-0.01746973,0.04054477,-0.39531998
-7.28658460,112.79593450,-0.90148521,-0.01897005,0.03971801,-0.43056594
-7.28658240,112.79593260,-0.88624992,-0.02359792,0.04542794,-0.46036997
-7.28658030,112.79593060,-0.87445245,-0.02876768,0.05225257,-0.48143015
-7.28657810,112.79592830,-0.86611906,-0.03176678,0.05550161,-0.49572999
-7.28657590,112.79592600,-0.85915446,-0.03215540,0.05440432,-0.50779899
-7.28657360,112.79592370,-0.85167411,-0.03195617,0.05229102,-0.52047638
-7.28657150,112.79592130,-0.84384116,-0.03243900,0.05134319,-0.53314508
-7.28656940,112.79591890,-0.83564461,-0.03376138,0.05169119,-0.54578959
-7.28656750,112.79591630,-0.82759981,-0.03505744,0.05201395,-0.55780290
-7.28656580,112.79591390,-0.81910649,-0.03667921,0.05270573,-0.57003622
-7.28656400,112.79591140,-0.81059114,-0.03822593,0.05324602,-0.58193268
-7.28656230,112.79590890,-0.80118986,-0.03912763,0.05270461,-0.59479917
-7.28656080,112.79590640,-0.79170068,-0.03989261,0.05199845,-0.60738354
-7.28655920,112.79590390,-0.78276165,-0.04068913,0.05146594,-0.61885366
-7.28655770,112.79590130,-0.77353302,-0.04232156,0.05194687,-0.63020400
-7.28655620,112.79589870,-0.76413292,-0.04266098,0.05080534,-0.64163832
-7.28655490,112.79589600,-0.75493768,-0.04399731,0.05091745,-0.65233484
-7.28655360,112.79589320,-0.74633370,-0.04541575,0.05119797,-0.66204394
-7.28655230,112.79589050,-0.73851185,-0.04562633,0.05023067,-0.67081694
-7.28655100,112.79588770,-0.73285924,-0.04770468,0.05166087,-0.67673684
-7.28654970,112.79588490,-0.73269495,-0.04597656,0.04974587,-0.67717768
-7.28654830,112.79588200,-0.73593763,-0.04329246,0.04727027,-0.67400823
-7.28654680,112.79587910,-0.74043032,-0.04324965,0.04786534,-0.66903013
-7.28654520,112.79587620,-0.74553586,-0.04380548,0.04924401,-0.66319860
-7.28654360,112.79587330,-0.75296903,-0.04379912,0.05037624,-0.65466137
-7.28654180,112.79587060,-0.76237954,-0.04298563,0.05091166,-0.64369067
-7.28654000,112.79586800,-0.77338629,-0.04075610,0.04998082,-0.63064609
-7.28653800,112.79586560,-0.78412568,-0.03973885,0.05048094,-0.61726770
-7.28653590,112.79586310,-0.79513811,-0.03893170,0.05133712,-0.60299602
-7.28653370,112.79586080,-0.80630517,-0.03802842,0.05214998,-0.58796784
-7.28653150,112.79585860,-0.81624148,-0.03715267,0.05282370,-0.57408988
-7.28652930,112.79585640,-0.82484802,-0.03651655,0.05363173,-0.56161902
-7.28652660,112.79585410,-0.83268049,-0.03647899,0.05524982,-0.54978172
-7.28652420,112.79585220,-0.83965078,-0.03634515,0.05662427,-0.53894275
-7.28652180,112.79585040,-0.84404186,-0.03546269,0.05624846,-0.53213893
-7.28651930,112.79584870,-0.84769818,-0.03414219,0.05496926,-0.52651732
-7.28651670,112.79584720,-0.85670906,-0.03068311,0.05130837,-0.51232372
-7.28651400,112.79584600,-0.87195653,-0.02620510,0.04695584,-0.48662125
-7.28651150,112.79584490,-0.88790354,-0.02558873,0.04975823,-0.45661432
-7.28650940,112.79584410,-0.90170582,-0.02716080,0.05726498,-0.42767935
-7.28650620,112.79584290,-0.91306608,-0.02754176,0.06254898,-0.40204404
-7.28650350,112.79584200,-0.92206889,-0.02638617,0.06389101,-0.38080267
-7.28650120,112.79584140,-0.92976982,-0.02404967,0.06174790,-0.36212827
-7.28649750,112.79584050,-0.93636271,-0.02177142,0.05902989,-0.34534961
-7.28649460,112.79584000,-0.94274568,-0.01980491,0.05691994,-0.32802206
-7.28649170,112.79583960,-0.94953496,-0.01791563,0.05518779,-0.30824780
-7.28648880,112.79583930,-0.95598054,-0.01722200,0.05731306,-0.28726264
-7.28648600,112.79583930,-0.96148298,-0.01698682,0.06106621,-0.26745623
-7.28648330,112.79583980,-0.96660772,-0.01528976,0.05939901,-0.24881217
-7.28648040,112.79584010,-0.97053041,-0.01334209,0.05529739,-0.23416855
-7.28647760,112.79584050,-0.97409213,-0.01266821,0.05644289,-0.21862809
-7.28647500,112.79584090,-0.97802731,-0.01175869,0.05748761,-0.20004871
-7.28647240,112.79584140,-0.98209009,-0.01018464,0.05565584,-0.17971577
-7.28646990,112.79584190,-0.98461161,-0.00891728,0.05277814,-0.16635783
-7.28646740,112.79584240,-0.98532648,-0.00853454,0.05177728,-0.16241308
-7.28646480,112.79584290,-0.98389711,-0.00827940,0.04731691,-0.17215995
-7.28646220,112.79584320,-0.98140169,-0.00855291,0.04502805,-0.18641366
-7.28645970,112.79584310,-0.97840245,-0.00955413,0.04646175,-0.20119312
-7.28645700,112.79584320,-0.97485300,-0.01043938,0.04676060,-0.21763751
-7.28645420,112.79584330,-0.97208219,-0.01129338,0.04784896,-0.22943224
-7.28645120,112.79584340,-0.97129980,-0.01251100,0.05245478,-0.23166499
-7.28644820,112.79584350,-0.97119729,-0.01303694,0.05468101,-0.23155096
-7.28644510,112.79584350,-0.97142526,-0.01263205,0.05312662,-0.23097827
-7.28644210,112.79584350,-0.97194432,-0.01235847,0.05246402,-0.22895203
-7.28643910,112.79584350,-0.97277802,-0.01247564,0.05393054,-0.22503062
-7.28643620,112.79584350,-0.97371418,-0.01260506,0.05566121,-0.22050768
-7.28643330,112.79584340,-0.97448401,-0.01238709,0.05559897,-0.21710879
-7.28643030,112.79584320,-0.97538066,-0.01203681,0.05506724,-0.21320243
-7.28642740,112.79584320,-0.97617798,-0.01174922,0.05471204,-0.20963086
-7.28642450,112.79584320,-0.97685973,-0.01166068,0.05521449,-0.20630184
-7.28642170,112.79584310,-0.97761237,-0.01144699,0.05520266,-0.20272072
-7.28641880,112.79584320,-0.97848033,-0.01134570,0.05599098,-0.19827389
-7.28641610,112.79584330,-0.97962326,-0.01106944,0.05634334,-0.19246079
-7.28641340,112.79584350,-0.98106693,-0.01050906,0.05567090,-0.18519718
-7.28641060,112.79584370,-0.98258577,-0.00985734,0.05462070,-0.17732627
-7.28640790,112.79584410,-0.98402344,-0.00931759,0.05414022,-0.16935139
-7.28640510,112.79584440,-0.98552802,-0.00887481,0.05458345,-0.16023859
-7.28640240,112.79584480,-0.98736176,-0.00816114,0.05418690,-0.14870754
-7.28639970,112.79584540,-0.98926759,-0.00731503,0.05326276,-0.13586462
-7.28639700,112.79584610,-0.99113277,-0.00648157,0.05275011,-0.12178360
-7.28639430,112.79584690,-0.99307252,-0.00543401,0.05105815,-0.10569060
-7.28639170,112.79584760,-0.99477276,-0.00450304,0.05055528,-0.08860610
-7.28638900,112.79584850,-0.99612091,-0.00368928,0.05165777,-0.07114072
-7.28638650,112.79584940,-0.99713093,-0.00286722,0.05251740,-0.05443905
-7.28638390,112.79585060,-0.99784815,-0.00205711,0.05270872,-0.03894392
-7.28638140,112.79585190,-0.99835876,-0.00123737,0.05211982,-0.02370197
-7.28637890,112.79585320,-0.99859616,-0.00043818,0.05230230,-0.00836602
-7.28637650,112.79585450,0.99860333,-0.00036562,-0.05237034,-0.00697168
-7.28637400,112.79585600,0.99838668,-0.00115518,-0.05231314,-0.02204638
-7.28637170,112.79585770,0.99793077,-0.00195367,-0.05240516,-0.03720289
-7.28636950,112.79585920,0.99721283,-0.00278588,-0.05351525,-0.05191267
-7.28636730,112.79586070,0.99641748,-0.00353839,-0.05486567,-0.06426079
-7.28636500,112.79586240,0.99591226,-0.00392563,-0.05416883,-0.07217413
-7.28636270,112.79586410,0.99522606,-0.00429893,-0.05179080,-0.08260946
-7.28636060,112.79586570,0.99391288,-0.00501382,-0.05113485,-0.09745401
-7.28635860,112.79586750,0.99227230,-0.00585704,-0.05156658,-0.11270430
-7.28635660,112.79586930,0.99057314,-0.00655638,-0.05118055,-0.12689535
-7.28635460,112.79587110,0.98861714,-0.00724612,-0.05062878,-0.14149333
-7.28635280,112.79587300,0.98620825,-0.00773155,-0.04821579,-0.15814152
-7.28635100,112.79587480,0.98333927,-0.00857636,-0.04817174,-0.17507087
-7.28634930,112.79587660,0.98029805,-0.00980992,-0.05042067,-0.19072820
-7.28634760,112.79587850,0.97711772,-0.01051331,-0.04973864,-0.20653448
-7.28634590,112.79588040,0.97359333,-0.01134863,-0.04965024,-0.22253559
-7.28634430,112.79588230,0.96918015,-0.01230921,-0.04949832,-0.24101501
-7.28634280,112.79588440,0.96367568,-0.01358773,-0.04997666,-0.26200551
-7.28634140,112.79588640,0.95750328,-0.01514584,-0.05116429,-0.28344362
-7.28634010,112.79588850,0.95111787,-0.01625880,-0.05083831,-0.30418074
-7.28633890,112.79589070,0.94438042,-0.01745145,-0.05079787,-0.32443896
-7.28633790,112.79589300,0.93738693,-0.01865567,-0.05082777,-0.34405559
-7.28633680,112.79589540,0.93064276,-0.01960936,-0.05042539,-0.36190718
-7.28633580,112.79589800,0.92377215,-0.02041548,-0.04974099,-0.37914912
-7.28633490,112.79590040,0.91681008,-0.02100955,-0.04866668,-0.39578962
-7.28633380,112.79590280,0.91061394,-0.02091942,-0.04645021,-0.41010608
-7.28633280,112.79590510,0.90746773,-0.01928772,-0.04191525,-0.41758043
-7.28633180,112.79590740,0.90738300,-0.01868330,-0.04056445,-0.41792530
-7.28633070,112.79590970,0.91024251,-0.01945218,-0.04304174,-0.41137282
-7.28632960,112.79591200,0.91365879,-0.01907267,-0.04316189,-0.40373371
-7.28632840,112.79591420,0.91758665,-0.01777590,-0.04129502,-0.39498541
-7.28632730,112.79591650,0.92115997,-0.01746527,-0.04161938,-0.38655803
-7.28632610,112.79591890,0.92275126,-0.01890696,-0.04564543,-0.38221609
-7.28632490,112.79592140,0.92101888,-0.02140392,-0.05113011,-0.38555389
-7.28632370,112.79592390,0.91782480,-0.02102945,-0.04906538,-0.39338021
-7.28632270,112.79592640,0.91377333,-0.01993300,-0.04517281,-0.40321258
-7.28632180,112.79592880,0.90712263,-0.02086664,-0.04529442,-0.41790134
-7.28632110,112.79593130,0.89795693,-0.02312989,-0.04753907,-0.43689633
-7.28632040,112.79593370,0.88799545,-0.02435358,-0.04734629,-0.45675958
-7.28631970,112.79593630,0.87861933,-0.02433843,-0.04504116,-0.47477047
-7.28631900,112.79593900,0.87433839,-0.02539605,-0.04602385,-0.48246164
-7.28631840,112.79594160,0.87331208,-0.02650066,-0.04780846,-0.48408479
-7.28631780,112.79594430,0.87150880,-0.02604383,-0.04656177,-0.48746912
-7.28631730,112.79594700,0.86903499,-0.02483628,-0.04385332,-0.49217703
-7.28631670,112.79594960,0.86924672,-0.02532212,-0.04476581,-0.49169600
-7.28631610,112.79595230,0.87131935,-0.02626085,-0.04691132,-0.48776253
-7.28631550,112.79595500,0.87007346,-0.02690814,-0.04779325,-0.48986114
-7.28631490,112.79595770,0.86740184,-0.02725437,-0.04780137,-0.49455665
-7.28631430,112.79596040,0.86536444,-0.02746760,-0.04771943,-0.49810919
-7.28631370,112.79596320,0.86366372,-0.02717482,-0.04683191,-0.50115195
-7.28631310,112.79596600,0.86152714,-0.02722025,-0.04645151,-0.50484879
-7.28631240,112.79596880,0.85899701,-0.02802013,-0.04728523,-0.50902173
-7.28631180,112.79597170,0.85661634,-0.02842497,-0.04746646,-0.51297894
-7.28631120,112.79597450,0.85411117,-0.02803007,-0.04628315,-0.51726811
-7.28631070,112.79597730,0.85175588,-0.02823094,-0.04614098,-0.52113909
-7.28631000,112.79598010,0.84947100,-0.02948133,-0.04773433,-0.52464398
-7.28630940,112.79598290,0.84757739,-0.02926548,-0.04699868,-0.52777573
-7.28630880,112.79598570,0.84601691,-0.02823882,-0.04503399,-0.53049967
-7.28630810,112.79598840,0.84577387,-0.02945234,-0.04694196,-0.53065580
-7.28630740,112.79599120,0.84628296,-0.02991900,-0.04779684,-0.52974094
-7.28630670,112.79599400,0.84670235,-0.02932975,-0.04692830,-0.52918109
-7.28630610,112.79599680,0.84586462,-0.02946499,-0.04698033,-0.53050702
-7.28630540,112.79599960,0.84414094,-0.03020769,-0.04783003,-0.53312837
-7.28630480,112.79600250,0.84333740,-0.02988947,-0.04716192,-0.53447582
-7.28630410,112.79600530,0.84179462,-0.02949107,-0.04622937,-0.53700553
-7.28630350,112.79600820,0.83908508,-0.02949761,-0.04572751,-0.54127176
-7.28630300,112.79601100,0.83537885,-0.02983823,-0.04557156,-0.54696901
-7.28630250,112.79601380,0.83176802,-0.03029442,-0.04561403,-0.55241612
-7.28630210,112.79601660,0.82786714,-0.03031125,-0.04494673,-0.55829833
-7.28630170,112.79601940,0.82348711,-0.03089796,-0.04505783,-0.56469823
-7.28630130,112.79602220,0.81906567,-0.03138421,-0.04501332,-0.57106940
-7.28630090,112.79602500,0.81479293,-0.03125215,-0.04411450,-0.57722586
-7.28630050,112.79602790,0.81061212,-0.03195579,-0.04443027,-0.58302039
-7.28630010,112.79603080,0.80859206,-0.03381473,-0.04669606,-0.58553814
-7.28629970,112.79603370,0.80804521,-0.03366308,-0.04639282,-0.58632538
-7.28629940,112.79603670,0.80740064,-0.03278991,-0.04507352,-0.58736480
-7.28629900,112.79603970,0.80685824,-0.03254728,-0.04464982,-0.58815547
-7.28629860,112.79604250,0.80651794,-0.03232116,-0.04428278,-0.58866221
-7.28629810,112.79604540,0.80645739,-0.03244676,-0.04444671,-0.58872589
-7.28629760,112.79604820,0.80519724,-0.03287546,-0.04483646,-0.59039504
-7.28629720,112.79605100,0.80169343,-0.03295614,-0.04439167,-0.59517302
-7.28629690,112.79605390,0.79816309,-0.03300675,-0.04391296,-0.59993157
-7.28629650,112.79605680,0.79562179,-0.03275959,-0.04319829,-0.60336282
-7.28629610,112.79605950,0.79339901,-0.03300193,-0.04318816,-0.60627029
-7.28629580,112.79606220,0.79114328,-0.03281025,-0.04260497,-0.60926235
-7.28629540,112.79606480,0.79269805,-0.02665881,-0.03475499,-0.60803882
-7.28629500,112.79606740,0.79724661,-0.02438330,-0.03227562,-0.60229693
-7.28629460,112.79607000,0.80276208,-0.02795379,-0.03774982,-0.59444645
-7.28629400,112.79607280,0.80823928,-0.02818636,-0.03881656,-0.58689698
-7.28629350,112.79607560,0.80896513,-0.02721357,-0.03756645,-0.58602355
-7.28629300,112.79607850,0.80129758,-0.02978352,-0.04003051,-0.59618175
-7.28629270,112.79608210,0.78658630,-0.03257662,-0.04165120,-0.61521210
-7.28629280,112.79608500,0.76522353,-0.03074472,-0.03664662,-0.64198500
-7.28629290,112.79608770,0.73926533,-0.02962433,-0.03259098,-0.67197246
-7.28629330,112.79608990,0.71041759,-0.03356939,-0.03396425,-0.70215837
-7.28629390,112.79609260,0.68129923,-0.03865775,-0.03607417,-0.73009287
-7.28629450,112.79609520,0.66328097,-0.04174125,-0.03709872,-0.74628393
-7.28629540,112.79609850,0.65398951,-0.04066932,-0.03524751,-0.75458687
-7.28629610,112.79610120,0.64548879,-0.03877466,-0.03284260,-0.76207750
-7.28629680,112.79610390,0.63447220,-0.03702342,-0.03044928,-0.77145780
-7.28629760,112.79610650,0.62246118,-0.03620323,-0.02884380,-0.78128065
-7.28629830,112.79610870,0.61488896,-0.03767171,-0.02942707,-0.78716356
-7.28629920,112.79611140,0.60892396,-0.03896655,-0.02997038,-0.79170385
-7.28630040,112.79611460,0.60103417,-0.03881869,-0.02924667,-0.79774411
-7.28630120,112.79611660,0.57953826,-0.03465251,-0.02467636,-0.81383394
-7.28630280,112.79611930,0.54085276,-0.03293099,-0.02119818,-0.84020503
-7.28630440,112.79612130,0.49867036,-0.03869940,-0.02229361,-0.86564035
-7.28630580,112.79612270,0.45510175,-0.04255147,-0.02177937,-0.88915546
-7.28630810,112.79612470,0.40890126,-0.03956015,-0.01774585,-0.91154805
-7.28631020,112.79612610,0.36338381,-0.03614850,-0.01411188,-0.93083100
-7.28631240,112.79612740,0.32480886,-0.03811804,-0.01310277,-0.94492039
-7.28631460,112.79612860,0.29754265,-0.03901409,-0.01217021,-0.95383340
-7.28631680,112.79612980,0.27742162,-0.03895837,-0.01125949,-0.95989203
-7.28631920,112.79613100,0.26005794,-0.03725470,-0.01004163,-0.96482181
-7.28632150,112.79613200,0.24301046,-0.03745137,-0.00938976,-0.96925494
-7.28632390,112.79613300,0.22427959,-0.03693344,-0.00850639,-0.97378757
-7.28632620,112.79613380,0.20351522,-0.03450757,-0.00717758,-0.97843715
-7.28632850,112.79613460,0.18305238,-0.03658890,-0.00681769,-0.98239839
-7.28633090,112.79613520,0.16345243,-0.03959525,-0.00656560,-0.98573445
-7.28633330,112.79613570,0.14321129,-0.03852023,-0.00557830,-0.98892649
-7.28633580,112.79613610,0.12100832,-0.03640140,-0.00444051,-0.99197389
-7.28633830,112.79613620,0.09820381,-0.03857638,-0.00380964,-0.99441106
-7.28634080,112.79613640,0.07535379,-0.03978082,-0.00300859,-0.99635849
-7.28634340,112.79613640,0.05229828,-0.03788557,-0.00198550,-0.99791063
-7.28634580,112.79613640,0.02973215,-0.03783065,-0.00112609,-0.99884111
-7.28634830,112.79613610,0.00688875,-0.03900094,-0.00026888,-0.99921539
-7.28635080,112.79613580,-0.01639306,-0.03870504,0.00063506,-0.99911600
-7.28635320,112.79613540,-0.03966778,-0.03754108,0.00149140,-0.99850634
-7.28635560,112.79613480,-0.06239881,-0.03717603,0.00232589,-0.99735597
-7.28635800,112.79613410,-0.08526955,-0.03748812,0.00321057,-0.99564724
-7.28636040,112.79613340,-0.10861393,-0.03800054,0.00415502,-0.99334873
-7.28636290,112.79613260,-0.13397053,-0.03867401,0.00523237,-0.99021656
-7.28636530,112.79613190,-0.14328006,-0.04150941,0.00601488,-0.98879301
-7.28636780,112.79613120,-0.14714248,-0.04448825,0.00662500,-0.98809210
-7.28637030,112.79613060,-0.14698961,-0.04146112,0.00616682,-0.98824946
-7.28637280,112.79613010,-0.14381628,-0.03835450,0.00557823,-0.98884513
-7.28637530,112.79612950,-0.13371803,-0.03737349,0.00504645,-0.99030159
-7.28637780,112.79612920,-0.11529459,-0.03604599,0.00418660,-0.99266828
-7.28638030,112.79612890,-0.09482284,-0.03750105,0.00357461,-0.99478114
-7.28638280,112.79612880,-0.07492565,-0.03751313,0.00282063,-0.99647928
-7.28638540,112.79612860,-0.06038904,-0.04049872,0.00245218,-0.99734999
-7.28638800,112.79612850,-0.05167477,-0.04440203,0.00229981,-0.99767374
-7.28639070,112.79612830,-0.04975816,-0.04490625,0.00223949,-0.99774874
-7.28639330,112.79612800,-0.05916483,-0.04279106,0.00253851,-0.99732743
-7.28639580,112.79612760,-0.07317457,-0.04156145,0.00305208,-0.99644810
-7.28639830,112.79612710,-0.08837881,-0.04258433,0.00378182,-0.99516906
-7.28640080,112.79612650,-0.10329328,-0.04521046,0.00469996,-0.99361181
-7.28640320,112.79612600,-0.11665267,-0.04205668,0.00494424,-0.99226959
-7.28640570,112.79612550,-0.11840680,-0.03734256,0.00445614,-0.99225274
-7.28640830,112.79612500,-0.10902942,-0.04205223,0.00461661,-0.99313790
-7.28641090,112.79612460,-0.09739333,-0.04567272,0.00447423,-0.99418737
-7.28641360,112.79612420,-0.08559774,-0.04305198,0.00370221,-0.99539231
-7.28641630,112.79612390,-0.07343635,-0.04126272,0.00304101,-0.99644129
-7.28641890,112.79612360,-0.05994682,-0.04328449,0.00260190,-0.99725927
-7.28642160,112.79612350,-0.04844911,-0.04624133,0.00224540,-0.99775216
-7.28642420,112.79612340,-0.04043418,-0.04782229,0.00193746,-0.99803525
-7.28642680,112.79612330,-0.03433617,-0.04822231,0.00165868,-0.99824490
-7.28642940,112.79612320,-0.02823737,-0.04843092,0.00136972,-0.99842637
-7.28643200,112.79612320,-0.02283396,-0.04933733,0.00112824,-0.99852049
-7.28643460,112.79612320,-0.01812873,-0.04887472,0.00088724,-0.99863999
-7.28643720,112.79612320,-0.01385935,-0.04735526,0.00065711,-0.99878174
-7.28643980,112.79612320,-0.01080890,-0.04694943,0.00050806,-0.99883866
-7.28644240,112.79612320,-0.00784512,-0.04727036,0.00037127,-0.99885125
-7.28644500,112.79612330,-0.00400955,-0.04837612,0.00019420,-0.99882112
-7.28644760,112.79612340,-0.00026149,-0.04859832,0.00001272,-0.99881837
-7.28645020,112.79612360,0.00374814,-0.04792834,-0.00017985,-0.99884373
-7.28645290,112.79612380,0.00880341,-0.04854634,-0.00042789,-0.99878204
-7.28645560,112.79612410,0.01768966,-0.05257176,-0.00093141,-0.99846002
-7.28645840,112.79612450,0.03153564,-0.05597334,-0.00176881,-0.99793254
-7.28646120,112.79612500,0.04842500,-0.05593656,-0.00271618,-0.99725561
-7.28646400,112.79612560,0.06591515,-0.05421993,-0.00358703,-0.99634458
-7.28646670,112.79612640,0.08380789,-0.05561342,-0.00468465,-0.99491781
-7.28646930,112.79612730,0.10313938,-0.05769746,-0.00599299,-0.99297400
