0,0,0,0
-14.615711637283054,0,0,0
0,0,0,0
-14.615711637283054,0.27990219068249506,0,0
-14.12571163728306,0.27436886987537745,0,0
-14.12571163728306,0.27436886987537745,0,0
-13.655711637283062,0.26164206344057706,0,0
-13.655711637283062,0.26164206344057706,0,0
-13.175711637283067,0.2561087427096193,0,0
-13.175711637283042,0.2561087427096193,0,0
-12.745711637283042,0.2433819362748491,0,0
-12.745711637283067,0.2433819362748491,0,0
-12.305711637283045,0.24642542978281315,0,0
-12.305711637283045,0.24642542978281315,0,0
-11.875711637283047,0.2336986243702755,0,0
-11.875711637283047,0.2336986243702755,0,0
-11.465711637283045,0.22816530254089512,0,0
-11.465711637283045,0.22816530254089512,0,0
-11.05571163728302,0.22263198180993737,0,0
-11.05571163728302,0.22263198180993737,0,0
-10.685711637283044,0.2184819906363366,0,0
-10.685711637283044,0.2184819906363366,0,0
-10.305711637283068,0.2129486699053788,0,0
-10.305711637283043,0.2129486699053788,0,0
-9.935711637283065,0.2159921644356056,0,0
-9.935711637283065,0.2159921644356056,0,0
-9.575711637283037,0.20326535800082027,0,0
-9.20571163728306,0.19773203719368757,0,0
-9.20571163728306,0.19773203719368757,0,0
-8.895711637283053,0.20077553070166668,0,0
-8.895711637283028,0.20077553070166668,0,0
0,0,0,0
-8.565711637283048,0.18804872528912903,0,0
-8.245711637283069,0.19109221879709304,0,0
-8.245711637283069,0.19109221879709304,0,0
-7.935711637283062,0.18555889806615036,0,0
-7.935711637283062,0.18555889806615036,0,0
-7.645711637283054,0.1886023925963771,0,0
-7.645711637283054,0.1886023925963771,0,0
-7.38571163728302,0.18445240149895126,0,0
-7.385711637283046,0.18445240149895126,0,0
-7.125711637283036,0.1789190796695709,0,0
-7.125711637283062,0.1789190796695709,0,0
-6.875711637283052,0.18196257419979764,0,0
-6.875711637283052,0.18196257419979764,0,0
-6.655711637283041,0.17642925339266494,0,0
-6.655711637283041,0.17642925339266494,0,0
-6.435711637283054,0.1708959315632846,0,0
-6.435711637283054,0.1708959315632846,0,0
-6.255711637283014,0.1667459414881064,0,0
-6.2557116372830395,0.1667459414881064,0,0
-6.07571163728305,0.16978943499608548,0,0
-6.075711637283025,0.16978943499608548,0,0
-5.905711637283061,0.16425611418895278,0,0
-5.905711637283061,0.16425611418895278,0,0
-5.755711637283045,0.1672996087191795,0,0
-5.75571163728302,0.1672996087191795,0,0
-5.58571163728303,0.16176628696597412,0,0
0,0,0,0
-5.58571163728303,0.16176628696597412,0,0
-5.415711637283016,0.16480978149620085,0,0
-5.4157116372830405,0.16480978149620085,0,0
-5.2457116372830255,0.15927646068906814,0,0
-5.2457116372830255,0.15927646068906814,0,0
-5.085711637283061,0.16231995419704723,0,0
-5.085711637283036,0.16231995419704723,0,0
-4.915711637283021,0.15678663338991453,0,0
-4.915711637283047,0.15678663338991453,0,0
-4.735711637283007,0.15983012792014126,0,0
-4.735711637283032,0.15983012792014126,0,0
-4.565711637283043,0.1542968060907609,0,0
-4.565711637283043,0.1542968060907609,0,0
-4.425711637283051,0.15734030062098764,0,0
-4.425711637283051,0.15734030062098764,0,0
-4.27571163728306,0.16038379515122947,0,0
-4.27571163728306,0.16038379515122947,0,0
-4.135711637283019,0.15485047332183405,0,0
-4.135711637283044,0.15485047332183405,0,0
-3.985711637283028,0.14931715259087627,0,0
-3.985711637283028,0.14931715259087627,0,0
-3.8657116372830354,0.152360647121103,0,0
0,0.152360647121103,0,0
-3.7357116372830435,0.1554041406290972,0,0
-3.595711637283052,0.14987081982194939,0,0
-3.5957116372830265,0.14987081982194939,0,0
-3.4757116372830343,0.15291431435219122,0,0
0,0,0,0
-3.355711637283016,0.1473809925227958,0,0
-3.355711637283016,0.1473809925227958,0,0
-3.255711637283022,0.1504244870530376,0,0
-3.255711637283022,0.1504244870530376,0,0
-3.1657116372830534,0.15346798158326436,0,0
-3.1657116372830534,0.15346798158326436,0,0
-3.065711637283034,0.147934659753884,0,0
-3.0657116372830595,0.147934659753884,0,0
-2.9757116372830397,0.1581716399117633,0,0
-2.9757116372830397,0.1581716399117633,0,0
-2.9057116372830443,0.15263831808238296,0,0
-2.9057116372830443,0.15263831808238296,0,0
-2.825711637283049,0.1556818126126097,0,0
-2.8257116372830238,0.1556818126126097,0,0
-2.7557116372830537,0.1501484918816519,0,0
-2.7557116372830537,0.1501484918816519,0,0
-2.695711637283032,0.15319198538963102,0,0
-2.695711637283006,0.15319198538963102,0,0
-2.6457116372830605,0.14765866458249832,0,0
-2.6457116372830605,0.14765866458249832,0,0
-2.5857116372830387,0.15789564371814507,0,0
-2.5857116372830387,0.15789564371814507,0,0
-2.5357116372830415,0.15236232291101237,0,0
-2.5357116372830415,0.15236232291101237,0,0
-2.4757116372830454,0.15540581641897638,0,0
-2.4757116372830454,0.15540581641897638,0,0
0,0,0,0
-2.395711637283025,0.14987249561185878,0,0
-2.3957116372830503,0.14987249561185878,0,0
-2.3457116372830535,0.1529159901420855,0,0
-2.3457116372830535,0.1529159901420855,0,0
-2.305711637283056,0.14738266831269006,0,0
-2.305711637283056,0.14738266831269006,0,0
-2.2657116372830077,0.1504261628429319,0,0
-2.265711637283033,0.1504261628429319,0,0
-2.2157116372830363,0.15346965737315862,0,0
-2.2157116372830363,0.15346965737315862,0,0
-2.1757116372830385,0.1551298212476058,0,0
-2.1757116372830643,0.1551298212476058,0,0
-2.135711637283016,0.15817331475558488,0,0
-2.135711637283016,0.15817331475558488,0,0
-2.075711637283045,0.15263999394845218,0,0
-2.0757116372830193,0.15263999394845218,0,0
-2.025711637283048,0.155683488478694,0,0
-2.0257116372830226,0.155683488478694,0,0
-1.9657116372830516,0.158726981986658,0,0
-1.9657116372830263,0.158726981986658,0,0
-1.8857116372830312,0.16038714680719296,0,0
-1.8857116372830312,0.16038714680719296,0,0
-1.8257116372830096,0.16343064031515697,0,0
-1.8257116372830349,0.16343064031515697,0,0
-1.7757116372830382,0.1650908041134443,0,0
-1.7257116372830412,0.16813429864367102,0,0
0,0,0,0
-1.7257116372830412,0.16813429864367102,0,0
-1.665711637283045,0.17117779317389775,0,0
-1.615711637283048,0.16564447134451743,0,0
-1.6157116372830227,0.16564447134451743,0,0
-1.575711637283025,0.16868796587474416,0,0
-1.5757116372830506,0.16868796587474416,0,0
-1.5257116372830537,0.1703481297492064,0,0
-1.5257116372830282,0.1703481297492064,0,0
-1.4757116372830312,0.17339162427941804,0,0
-1.4757116372830568,0.17339162427941804,0,0
-1.4457116372830332,0.16785830245003772,0,0
-1.4457116372830332,0.16785830245003772,0,0
-1.4257116372830598,0.16951846727057268,0,0
-1.4257116372830598,0.16951846727057268,0,0
-1.4057116372830611,0.16536847617314684,0,0
-1.4057116372830356,0.16536847617314684,0,0
-1.3957116372830618,0.1756054553087785,0,0
-1.3957116372830618,0.1756054553087785,0,0
-1.3857116372830622,0.17864894983900523,0,0
-1.3857116372830622,0.17864894983900523,0,0
-1.3557116372830642,0.18169244334698434,0,0
-1.3557116372830642,0.18169244334698434,0,0
-1.3257116372829898,0.17615912253985164,0,0
-1.325711637283015,0.17615912253985164,0,0
-1.3157116372830666,0.1863961016754833,0,0
-1.3157116372830666,0.1863961016754833,0,0
-1.295711637283017,0.18805626547375554,0,0
-1.295711637283017,0.18805626547375554,0,0
-1.2757116372830437,0.18390627437632967,0,0
0,0,0,0
-1.2757116372830692,0.18390627437632967,0,0
-1.2557116372830703,0.19414325351196135,0,0
-1.255711637283045,0.19414325351196135,0,0
-1.245711637283071,0.19718674804220318,0,0
-1.245711637283071,0.19718674804220318,0,0
-1.2357116372829953,0.2002302425724299,0,0
-1.2357116372830208,0.2002302425724299,0,0
-1.2357116372830208,0.20189040637070216,0,0
-1.2357116372829953,0.20189040637070216,0,0
-1.2357116372830208,0.20493390090094396,0,0
-1.2357116372829953,0.20493390090094396,0,0
-1.245711637283071,0.20797739440890797,0,0
-1.245711637283071,0.20797739440890797,0,0
-1.255711637283045,0.21102088893913468,0,0
-1.255711637283045,0.21102088893913468,0,0
-1.2757116372830437,0.22125786807476638,0,0
-1.2757116372830437,0.22125786807476638,0,0
-1.3057116372830673,0.21572454726763368,0,0
-1.3057116372830673,0.21572454726763368,0,0
-1.325711637283015,0.2187680407756128,0,0
-1.325711637283015,0.2187680407756128,0,0
0,0,0,0
-1.3457116372830649,0.2218115353058546,0,0
-1.375711637283063,0.23204851444147118,0,0
-1.4057116372830356,0.235092008971713,0,0
-1.4057116372830356,0.235092008971713,0,0
-1.455711637283058,0.23813550247969212,0,0
-1.4557116372830325,0.23813550247969212,0,0
-1.5057116372830548,0.24117899700991882,0,0
-1.5057116372830548,0.24117899700991882,0,0
-1.5657116372830258,0.23564567620278615,0,0
-1.5657116372830258,0.23564567620278615,0,0
-1.615711637283048,0.2386891697107652,0,0
-1.6157116372830227,0.2386891697107652,0,0
-1.6657116372830194,0.24892614884639688,0,0
0,0,0,0
-1.6957116372830177,0.2519696433766236,0,0
-1.6957116372830177,0.2519696433766236,0,0
-1.7357116372830406,0.2550131379068503,0,0
-1.735711637283015,0.2550131379068503,0,0
-1.7857116372830375,0.2580566324370771,0,0
-1.7857116372830375,0.2580566324370771,0,0
-1.815711637283061,0.26829361157272386,0,0
0,0,0,0
-1.8557116372830076,0.27133710508068787,0,0
-1.8557116372830076,0.27133710508068787,0,0
-1.8857116372830312,0.27438059961092964,0,0
-1.8857116372830312,0.27438059961092964,0,0
-1.9157116372830294,0.27742409414115643,0,0
-1.915711637283055,0.27742409414115643,0,0
-1.975711637283051,0.2804675876491204,0,0
-1.975711637283051,0.2804675876491204,0,0
